_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,UTT
5d9568e6f2a727fd652034ab,5d942692a9cf770a818d4a9d,2,4,5,5,1,15
5d9568e6f2a727fd652034ac,5d9425eba9cf770a818c3422,2,5,5,3,4,15
5d9568e6f2a727fd652034ad,5d9426a4a9cf770a818d69bf,3,5,1,5,2,10
5d956917f2a727fd652034c0,5d942615a9cf770a818c79d2,4,2,2,1,4,20
5d956917f2a727fd652034c1,5d9425e5a9cf770a818c2c04,3,1,2,1,3,30
5d956917f2a727fd652034c2,5d9425e8a9cf770a818c3093,4,1,4,1,3,30
5d956918f2a727fd652034c3,5d942732a9cf770a818e5833,5,1,5,1,2,10
5d956929f2a727fd652034d6,5d942681a9cf770a818d2d32,1,5,5,1,1,20
5d95692af2a727fd652034d7,5d942665a9cf770a818cfdd2,1,5,3,2,4,15
5d95692af2a727fd652034d8,5d94262aa9cf770a818c9c75,1,5,5,3,3,20
5d95692af2a727fd652034d9,5d9426e7a9cf770a818dda91,5,2,4,5,4,30
5d95692b7c38125346bec958,5d942633a9cf770a818caaad,5,4,1,3,1,25
5d95692b7c38125346bec959,5d9425c9a9cf770a818c007f,4,5,4,1,1,25
5d95692b7c38125346bec95a,5d9425d5a9cf770a818c131f,3,5,5,1,1,20
5d95692b7c38125346bec95b,5d9426a9a9cf770a818d72c6,3,1,4,3,2,30
5d9569437c38125346bec96e,5d942606a9cf770a818c60be,1,5,1,1,1,25
5d9569437c38125346bec96f,5d9425cea9cf770a818c0847,5,5,2,4,2,20
5d9569437c38125346bec970,5d94265ba9cf770a818ced3f,4,4,2,1,1,30
5d9569437c38125346bec971,5d9426a5a9cf770a818d6c0a,5,3,5,5,1,25
5d95694bf2a727fd652034e6,5d9425f7a9cf770a818c4815,5,1,1,2,1,20
5d95694bf2a727fd652034e7,5d9425dca9cf770a818c1d9e,5,2,3,3,3,25
5d95694cf2a727fd652034e8,5d9426aba9cf770a818d7688,3,1,2,4,1,15
5d9569617c38125346bec984,5d9425daa9cf770a818c1a70,1,3,2,4,4,25
5d9569617c38125346bec985,5d942657a9cf770a818ce621,4,4,2,5,3,15
5d9569627c38125346bec986,5d942638a9cf770a818cb13f,5,3,1,4,3,25
5d9569627c38125346bec987,5d9426a8a9cf770a818d7062,4,3,2,4,5,15
5d95696ef2a727fd652034f4,5d9425d4a9cf770a818c1132,5,5,2,4,2,20
5d95696ef2a727fd652034f5,5d942615a9cf770a818c7998,5,3,1,3,3,20
5d95696ef2a727fd652034f6,5d94275ba9cf770a818e9d18,1,3,2,2,5,25
5d9569797c38125346bec99a,5d9425bba9cf770a818bec44,4,5,4,3,4,25
5d95697a7c38125346bec99b,5d94264ea9cf770a818cd602,2,5,4,4,1,15
5d95697a7c38125346bec99c,5d942693a9cf770a818d4c77,1,5,5,5,5,25
5d95697a7c38125346bec99d,5d9426ada9cf770a818d7a74,4,1,5,1,4,15
5d9569977c38125346bec9aa,5d942604a9cf770a818c5cbe,5,4,3,2,2,25
5d9569987c38125346bec9ab,5d9425baa9cf770a818bea87,2,2,1,2,2,30
5d9569987c38125346bec9ac,5d942708a9cf770a818e1070,2,1,1,4,5,15
5d95699f7c38125346bec9b8,5d9425e6a9cf770a818c2dfd,4,2,1,1,4,25
5d95699f7c38125346bec9b9,5d9425b4a9cf770a818be130,5,1,4,5,2,25
5d95699f7c38125346bec9ba,5d9426ada9cf770a818d79f4,4,3,4,4,1,20
5d9569a0f2a727fd65203508,5d942619a9cf770a818c7f61,2,4,5,2,1,20
5d9569a0f2a727fd65203509,5d942634a9cf770a818caaee,3,1,5,2,1,30
5d9569a0f2a727fd6520350a,5d942606a9cf770a818c6071,3,2,4,5,5,20
5d9569a1f2a727fd6520350b,5d9426b9a9cf770a818d8ccf,1,4,5,4,4,15
5d9569b37c38125346bec9c6,5d942665a9cf770a818cfd72,4,2,2,2,4,25
5d9569b37c38125346bec9c7,5d9425caa9cf770a818c0247,5,2,3,5,1,25
5d9569b37c38125346bec9c8,5d9426dea9cf770a818dcc0e,4,1,2,2,5,25
5d9569b7f2a727fd6520351e,5d942650a9cf770a818cd979,1,1,4,2,4,20
5d9569b8f2a727fd6520351f,5d94264fa9cf770a818cd7d9,3,4,5,1,2,20
5d9569b8f2a727fd65203520,5d942661a9cf770a818cf631,4,1,5,3,4,10
5d9569b8f2a727fd65203521,5d9426b4a9cf770a818d8628,1,4,3,4,3,25
5d9569bc7c38125346bec9d4,5d942637a9cf770a818cb029,3,4,3,2,3,25
5d9569bc7c38125346bec9d5,5d9425e2a9cf770a818c287d,2,3,1,1,2,25
5d9569bc7c38125346bec9d6,5d9426a2a9cf770a818d663f,2,5,4,2,5,10
5d9569ca7c38125346bec9e2,5d9425d1a9cf770a818c0cc6,1,1,1,5,4,25
5d9569ca7c38125346bec9e3,5d94260ca9cf770a818c69d6,5,3,5,5,3,25
5d9569cb7c38125346bec9e4,5d9426bba9cf770a818d9181,2,2,4,4,1,15
5d9569eaf2a727fd6520352e,5d942607a9cf770a818c6255,1,5,1,2,2,20
5d9569eaf2a727fd6520352f,5d9425d9a9cf770a818c1a53,5,4,2,2,3,20
5d9569eaf2a727fd65203530,5d942720a9cf770a818e38eb,5,5,2,2,2,20
5d9569ee7c38125346bec9f6,5d942657a9cf770a818ce5c2,2,5,1,2,3,25
5d9569ee7c38125346bec9f7,5d9425e1a9cf770a818c2598,1,5,3,3,1,10
5d9569ee7c38125346bec9f8,5d94269da9cf770a818d5d7d,4,3,1,3,4,15
5d9569ef7c38125346bec9f9,5d9426b3a9cf770a818d842b,5,5,2,5,5,25
5d9569f87c38125346beca06,5d942600a9cf770a818c5786,5,3,4,4,5,25
5d9569f87c38125346beca07,5d9425c2a9cf770a818bf5a9,3,3,1,2,3,15
5d9569f87c38125346beca08,5d9426b5a9cf770a818d8723,2,5,3,4,2,10
5d956a027c38125346beca1a,5d942684a9cf770a818d32b5,3,5,1,5,1,25
5d956a027c38125346beca1b,5d9425e3a9cf770a818c29ea,4,5,3,2,5,30
5d956a037c38125346beca1c,5d94261ba9cf770a818c82f7,1,5,2,4,5,20
5d956a037c38125346beca1d,5d9426aea9cf770a818d7ace,3,2,5,3,3,25
5d956a0b7c38125346beca2a,5d942633a9cf770a818caaa1,5,4,4,2,1,25
5d956a0b7c38125346beca2b,5d9425b7a9cf770a818be62c,5,1,5,1,2,25
5d956a0b7c38125346beca2c,5d9426a5a9cf770a818d6b83,4,3,2,5,4,30
5d956a3ef2a727fd65203542,5d942649a9cf770a818ccdd4,5,2,3,5,4,20
5d956a3ef2a727fd65203543,5d9425f7a9cf770a818c48a1,3,3,3,4,3,20
5d956a3ef2a727fd65203544,5d9425c8a9cf770a818bff2b,4,4,5,5,2,15
5d956a3ff2a727fd65203545,5d9426eea9cf770a818de524,1,1,1,1,2,30
5d956a527c38125346beca3e,5d942651a9cf770a818cdc0e,2,2,3,1,1,25
5d956a527c38125346beca3f,5d94265ca9cf770a818ced92,3,2,4,2,4,15
5d956a537c38125346beca40,5d942688a9cf770a818d3a67,5,1,3,1,3,20
5d956a537c38125346beca41,5d9426afa9cf770a818d7cfe,3,2,4,4,1,30
5d956a67f2a727fd65203552,5d94269ba9cf770a818d5b84,3,5,1,1,1,20
5d956a67f2a727fd65203553,5d94264ea9cf770a818cd65b,4,4,5,5,4,20
5d956a67f2a727fd65203554,5d9426d5a9cf770a818dbca5,2,4,1,3,2,15
5d956a6a7c38125346beca4e,5d9425d6a9cf770a818c1425,5,4,1,2,5,25
5d956a6a7c38125346beca4f,5d9425c2a9cf770a818bf500,5,4,1,4,4,30
5d956a6b7c38125346beca50,5d9426ada9cf770a818d79f7,3,4,3,1,1,15
5d956a7cf2a727fd65203566,5d94266da9cf770a818d0b47,5,4,1,2,4,20
5d956a7cf2a727fd65203567,5d9425f4a9cf770a818c437f,5,4,5,4,1,25
5d956a7cf2a727fd65203568,5d9425dfa9cf770a818c2264,5,1,4,1,4,30
5d956a7cf2a727fd65203569,5d9426caa9cf770a818daabe,2,3,3,2,4,30
5d956a927c38125346beca62,5d9425bfa9cf770a818bf21b,4,4,3,4,5,25
5d956a937c38125346beca63,5d94265ca9cf770a818cee82,1,1,3,4,4,10
5d956a937c38125346beca64,5d942670a9cf770a818d10d3,4,2,4,5,3,10
5d956a937c38125346beca65,5d9426a8a9cf770a818d703c,1,2,4,2,5,20
5d956a9cf2a727fd65203576,5d9425bda9cf770a818bedd0,5,5,3,3,3,20
5d956a9cf2a727fd65203577,5d942697a9cf770a818d5445,5,4,1,5,3,20
5d956a9cf2a727fd65203578,5d9426a0a9cf770a818d63e6,3,5,5,4,1,15
5d956ab37c38125346beca78,5d94269ba9cf770a818d5b70,4,1,1,4,5,25
5d956ab37c38125346beca79,5d9425fda9cf770a818c51c2,2,3,4,3,4,30
5d956ab37c38125346beca7a,5d94265ba9cf770a818cec06,1,2,3,3,5,15
5d956ab37c38125346beca7b,5d9426a6a9cf770a818d6d3e,1,3,5,3,4,30
5d956b1e7c38125346beca8f,5d94262aa9cf770a818c9c41,5,1,5,3,1,25
5d956b1e7c38125346beca90,5d9425e4a9cf770a818c2a98,3,5,2,4,4,25
5d956b1e7c38125346beca91,5d942617a9cf770a818c7c8d,5,3,2,2,2,15
5d956b1e7c38125346beca92,5d942786a9cf770a818edc2f,5,2,1,2,1,30
5d956b457c38125346becaa5,5d942640a9cf770a818cbec3,2,4,5,2,3,25
5d956b457c38125346becaa6,5d9425b6a9cf770a818be47f,4,1,5,2,4,20
5d956b467c38125346becaa7,5d942644a9cf770a818cc4ba,5,4,5,3,2,20
5d956b467c38125346becaa8,5d94277ca9cf770a818ece3c,4,1,4,4,5,25
5d956b527c38125346becab5,5d9425eaa9cf770a818c33b0,4,2,2,2,3,25
5d956b527c38125346becab6,5d9425cba9cf770a818c037f,5,3,1,2,3,25
5d956b527c38125346becab7,5d9426bda9cf770a818d94dc,4,4,4,2,3,30
5d956b6a7c38125346becac9,5d9425fca9cf770a818c5073,2,5,5,5,4,25
5d956b6a7c38125346becaca,5d942699a9cf770a818d57cb,3,4,4,3,3,15
5d956b6a7c38125346becacb,5d9425d4a9cf770a818c11aa,4,5,3,3,2,25
5d956b6a7c38125346becacc,5d9426c9a9cf770a818da8b4,3,4,2,4,2,30
5d956b7c7c38125346becad9,5d942647a9cf770a818ccaad,4,1,4,4,4,25
5d956b7d7c38125346becada,5d9425b3a9cf770a818bdf2e,5,2,3,3,3,20
5d956b7d7c38125346becadb,5d9426cea9cf770a818db17e,3,5,1,1,2,25
5d956b977c38125346becae7,5d9425d5a9cf770a818c13e8,5,1,1,5,3,25
5d956b977c38125346becae8,5d9425f3a9cf770a818c424d,5,1,1,5,4,30
5d956b987c38125346becae9,5d9426c4a9cf770a818d9faf,1,4,2,4,3,10
5d956c33f2a727fd6520358a,5d9425baa9cf770a818be992,3,4,1,1,2,20
5d956c34f2a727fd6520358b,5d94263fa9cf770a818cbd21,3,5,2,3,4,10
5d956c34f2a727fd6520358c,5d9425b6a9cf770a818be457,2,5,3,4,1,20
5d956c35f2a727fd6520358d,5d9426ada9cf770a818d79c0,2,3,3,1,2,25
5d956f9c7c38125346becaf5,5d94266ca9cf770a818d09fb,1,5,4,3,4,25
5d956f9d7c38125346becaf6,5d9425bfa9cf770a818bf1c3,1,3,2,2,4,10
5d956f9d7c38125346becaf7,5d9426a1a9cf770a818d64c0,5,1,1,3,3,20
5d956fad7c38125346becb04,5d942670a9cf770a818d1027,3,5,2,4,5,25
5d956fad7c38125346becb05,5d9425e1a9cf770a818c26c1,2,5,4,3,1,15
5d956fad7c38125346becb06,5d9426a3a9cf770a818d68a4,2,4,1,2,4,15
5d956fb87c38125346becb12,5d94268ea9cf770a818d448f,1,5,4,4,5,25
5d956fb87c38125346becb13,5d9425b3a9cf770a818be02e,2,5,2,3,5,25
5d956fb97c38125346becb14,5d9426bba9cf770a818d913a,3,2,4,5,5,10
5d956fed7c38125346becb26,5d9425b9a9cf770a818be81e,5,5,2,4,2,25
5d956fed7c38125346becb27,5d9425e6a9cf770a818c2d72,5,5,1,5,2,20
5d956fee7c38125346becb28,5d942657a9cf770a818ce67b,3,4,4,2,2,25
5d956fee7c38125346becb29,5d9426b4a9cf770a818d8505,1,4,1,1,3,30
5d9570007c38125346becb3c,5d94261aa9cf770a818c80d9,5,4,5,3,3,25
5d9570007c38125346becb3d,5d9425bfa9cf770a818bf15e,5,2,2,3,2,20
5d9570007c38125346becb3e,5d9425d9a9cf770a818c1983,5,3,4,3,3,15
5d9570017c38125346becb3f,5d9426a5a9cf770a818d6b76,4,4,3,2,3,25
5d95708e7c38125346becb52,5d942647a9cf770a818cc9a0,2,2,2,4,3,25
5d95708e7c38125346becb53,5d942624a9cf770a818c917a,1,3,2,4,2,15
5d95708f7c38125346becb54,5d94264fa9cf770a818cd88b,2,4,2,3,2,30
5d95708f7c38125346becb55,5d9426a2a9cf770a818d66c9,3,3,2,5,1,15
5d9570af7c38125346becb68,5d942680a9cf770a818d2c21,3,5,5,3,2,25
5d9570af7c38125346becb69,5d942679a9cf770a818d1f38,4,5,1,4,4,10
5d9570b07c38125346becb6a,5d942654a9cf770a818ce0b4,5,5,1,1,5,15
5d9570b07c38125346becb6b,5d9426a2a9cf770a818d666b,4,4,1,1,5,25
5d9570d07c38125346becb7e,5d942668a9cf770a818d0350,4,5,3,3,2,25
5d9570d17c38125346becb7f,5d942649a9cf770a818cce93,3,4,2,2,1,10
5d9570d17c38125346becb80,5d9425cba9cf770a818c02b2,1,5,2,1,1,30
5d9570d17c38125346becb81,5d9426a7a9cf770a818d6ebd,5,1,3,5,2,20
5d9570e67c38125346becb94,5d94260da9cf770a818c6c63,1,5,1,4,3,25
5d9570e67c38125346becb95,5d94262ba9cf770a818c9d6f,3,4,4,4,1,20
5d9570e67c38125346becb96,5d94260ba9cf770a818c6863,1,5,3,5,2,10
5d9570e77c38125346becb97,5d9426bba9cf770a818d9052,2,5,5,1,3,25
5d9571037c38125346becbaa,5d942672a9cf770a818d13c3,2,2,2,3,2,25
5d9571037c38125346becbab,5d9425c5a9cf770a818bf9ca,3,2,1,4,2,30
5d9571037c38125346becbac,5d94263ea9cf770a818cba6f,1,1,3,5,1,20
5d9571047c38125346becbad,5d9426a1a9cf770a818d64e0,3,3,1,3,4,10
5d95713f7c38125346becbc0,5d942641a9cf770a818cbfbb,3,2,4,4,5,25
5d95713f7c38125346becbc1,5d9425d3a9cf770a818c0f79,4,4,3,3,5,25
5d95713f7c38125346becbc2,5d9425e0a9cf770a818c2506,3,4,4,1,5,25
5d9571407c38125346becbc3,5d94275ba9cf770a818e9e33,2,3,3,3,5,15
5d95715d7c38125346becbd0,5d942630a9cf770a818ca5be,4,2,1,2,4,25
5d95715d7c38125346becbd1,5d942632a9cf770a818ca85d,5,5,3,4,5,25
5d95715d7c38125346becbd2,5d9426a9a9cf770a818d7231,3,2,3,5,3,10
5d9571b47c38125346becbe4,5d94267aa9cf770a818d21be,2,5,3,5,1,25
5d9571b47c38125346becbe5,5d9425b4a9cf770a818be19a,1,5,2,5,3,30
5d9571b57c38125346becbe6,5d9425b9a9cf770a818be95b,2,5,1,3,1,20
5d9571b57c38125346becbe7,5d9426a5a9cf770a818d6bd1,3,2,2,5,2,30
5d9571e57c38125346becbf4,5d94264fa9cf770a818cd780,2,5,5,2,2,25
5d9571e67c38125346becbf5,5d9425b7a9cf770a818be51d,3,5,3,5,1,20
5d9571e67c38125346becbf6,5d942717a9cf770a818e297f,4,3,3,2,3,25
5d9572147c38125346becc08,5d94261fa9cf770a818c88e4,4,4,5,5,3,25
5d9572147c38125346becc09,5d9425dfa9cf770a818c22bc,1,2,3,3,1,10
5d9572147c38125346becc0a,5d942605a9cf770a818c5f1d,5,4,4,5,1,15
5d9572157c38125346becc0b,5d9426a2a9cf770a818d66ea,1,2,5,5,1,25
5d95722f7c38125346becc18,5d9425c1a9cf770a818bf3a9,5,2,1,2,3,25
5d9572307c38125346becc19,5d94260ba9cf770a818c6867,3,1,1,3,2,10
5d9572307c38125346becc1a,5d9426b5a9cf770a818d87d0,4,2,5,4,2,25
5d9572d77c38125346becc2c,5d942641a9cf770a818cc003,1,2,4,5,4,25
5d9572d77c38125346becc2d,5d942681a9cf770a818d2d93,3,5,2,5,3,10
5d9572d77c38125346becc2e,5d94266da9cf770a818d0b9d,2,3,3,5,4,10
5d9572d87c38125346becc2f,5d94273da9cf770a818e699a,2,2,3,4,2,25
5d9572ec7c38125346becc3c,5d942648a9cf770a818ccc06,2,3,2,5,5,25
5d9572ed7c38125346becc3d,5d942665a9cf770a818cfe70,3,2,2,5,5,30
5d9572ed7c38125346becc3e,5d9426aba9cf770a818d7662,5,4,4,1,2,15
5d9573037c38125346becc51,5d9425c3a9cf770a818bf72e,3,4,4,4,3,25
5d9573037c38125346becc52,5d9425c7a9cf770a818bfd46,3,4,3,1,4,20
5d9573037c38125346becc53,5d9425c7a9cf770a818bfd3a,3,5,5,3,5,30
5d9573047c38125346becc54,5d9426b0a9cf770a818d7f85,2,3,1,4,3,25
5d9573107c38125346becc61,5d942609a9cf770a818c650f,3,1,2,5,1,25
5d9573107c38125346becc62,5d942650a9cf770a818cd955,3,1,2,5,1,10
5d9573107c38125346becc63,5d9426a9a9cf770a818d7235,2,5,4,4,4,25
5d9573677c38125346becc75,5d9425dba9cf770a818c1be7,5,5,3,1,4,25
5d9573687c38125346becc76,5d9425e0a9cf770a818c23ea,5,2,5,1,3,20
5d9573687c38125346becc77,5d94269fa9cf770a818d60f6,5,1,2,2,2,15
5d9573687c38125346becc78,5d9426a0a9cf770a818d6396,4,5,3,4,2,10
5d9573da7c38125346becc8b,5d9425bba9cf770a818bebe4,5,2,4,2,2,25
5d9573db7c38125346becc8c,5d942648a9cf770a818ccbde,5,2,1,1,3,10
5d9573db7c38125346becc8d,5d9425fca9cf770a818c511c,5,4,5,4,5,25
5d9573db7c38125346becc8e,5d9426b6a9cf770a818d884c,4,5,1,2,4,20
5d9573eb7c38125346becc9b,5d942664a9cf770a818cfb8e,2,5,5,5,2,25
5d9573eb7c38125346becc9c,5d942607a9cf770a818c6226,2,5,3,5,1,20
5d9573ec7c38125346becc9d,5d9426a6a9cf770a818d6e29,2,5,2,1,5,25
5d9573fe7c38125346becca9,5d9425fda9cf770a818c527f,3,4,5,3,3,25
5d9573fe7c38125346beccaa,5d9425f7a9cf770a818c47d5,1,1,3,2,3,20
5d9573fe7c38125346beccab,5d9426a0a9cf770a818d637c,2,1,5,3,3,30
5d95741a7c38125346beccb7,5d942625a9cf770a818c92ca,3,4,2,5,4,25
5d95741a7c38125346beccb8,5d9425fea9cf770a818c5478,1,1,4,5,3,25
5d95741b7c38125346beccb9,5d9426d5a9cf770a818dbce8,4,5,3,4,3,25
5d9574487c38125346beccc5,5d942626a9cf770a818c9595,2,5,4,2,5,25
5d9574487c38125346beccc6,5d9425ffa9cf770a818c556e,1,5,2,4,3,15
5d9574487c38125346beccc7,5d942719a9cf770a818e2c98,1,4,1,2,5,20
5d9574667c38125346beccd3,5d942643a9cf770a818cc3b2,1,1,3,3,1,25
5d9574667c38125346beccd4,5d94261ea9cf770a818c8857,3,2,4,1,3,30
5d9574667c38125346beccd5,5d94270ea9cf770a818e1a69,4,1,3,3,4,25
5d9574807c38125346becce7,5d94269fa9cf770a818d60b0,2,1,2,3,1,25
5d9574807c38125346becce8,5d9425eda9cf770a818c3881,1,4,4,5,4,25
5d9574807c38125346becce9,5d9425cba9cf770a818c029f,1,3,1,5,5,15
5d9574807c38125346beccea,5d9426b8a9cf770a818d8c22,2,4,4,3,4,25
5d95748b7c38125346beccf7,5d94268ca9cf770a818d40fb,5,1,5,2,1,25
5d95748c7c38125346beccf8,5d9425b8a9cf770a818be760,4,4,2,4,1,20
5d95748c7c38125346beccf9,5d9426a4a9cf770a818d6a05,5,4,5,3,1,15
5d9574f27c38125346becd05,5d942619a9cf770a818c7fc8,4,4,2,2,5,25
5d9574f37c38125346becd06,5d9425cea9cf770a818c0848,1,2,1,1,3,30
5d9574f37c38125346becd07,5d9426a0a9cf770a818d6356,4,4,5,2,1,20
5d95756a7c38125346becd19,5d9425c3a9cf770a818bf707,2,3,5,1,3,25
5d95756a7c38125346becd1a,5d9425f2a9cf770a818c4026,3,4,4,1,5,30
5d95756b7c38125346becd1b,5d942656a9cf770a818ce496,1,2,5,4,1,20
5d95756b7c38125346becd1c,5d9426c1a9cf770a818d9a6f,5,3,2,1,5,10
5d9575d57c38125346becd2f,5d9425f7a9cf770a818c47c3,2,4,5,1,5,25
5d9575d57c38125346becd30,5d9425c2a9cf770a818bf4f8,2,4,5,1,3,20
5d9575d57c38125346becd31,5d942673a9cf770a818d156f,3,4,4,2,1,10
5d9575d67c38125346becd32,5d9426b9a9cf770a818d8ce9,1,1,2,1,5,15
5d95762e7c38125346becd45,5d94260ea9cf770a818c6e6a,2,4,2,1,1,25
5d95762e7c38125346becd46,5d9425cea9cf770a818c0825,1,5,4,4,1,20
5d95762f7c38125346becd47,5d94266da9cf770a818d0a9d,4,5,5,2,4,20
5d95762f7c38125346becd48,5d9426a0a9cf770a818d639f,1,5,5,2,1,20
5d9576427c38125346becd55,5d942626a9cf770a818c9520,5,1,5,3,2,25
5d9576427c38125346becd56,5d9425d5a9cf770a818c13bc,5,5,2,2,5,25
5d9576427c38125346becd57,5d9426b4a9cf770a818d84c1,3,5,2,2,1,20
5d9579a27c38125346becd63,5d942676a9cf770a818d19d9,5,2,2,4,1,25
5d9579a27c38125346becd64,5d9425bda9cf770a818bee47,5,5,1,5,3,20
5d9579a37c38125346becd65,5d9426f0a9cf770a818de818,2,5,1,1,1,10
5d9584ce969fb083fca0c604,5d9425e6a9cf770a818c2dd2,2,4,2,3,5,30
5d9584ce969fb083fca0c605,5d9425d8a9cf770a818c178a,3,2,2,1,4,15
5d9584ce969fb083fca0c606,5d9426aba9cf770a818d76d2,1,2,1,5,3,10
5d95876ba38649e6b01eb5e9,5d9425f6a9cf770a818c46cb,3,3,4,1,3,10
5d95876ba38649e6b01eb5ea,5d94263fa9cf770a818cbcaa,3,2,5,3,1,10
5d95876ba38649e6b01eb5eb,5d9426a8a9cf770a818d7085,5,4,1,5,5,15
5d958779a38649e6b01eb5f7,5d94263da9cf770a818cb8bc,5,1,3,5,2,10
5d958779a38649e6b01eb5f8,5d942620a9cf770a818c8b1c,3,3,1,2,1,30
5d958779a38649e6b01eb5f9,5d9426b6a9cf770a818d890d,4,2,5,4,4,10
5d958786a38649e6b01eb605,5d9425dfa9cf770a818c230c,5,4,5,1,4,10
5d958786a38649e6b01eb606,5d942608a9cf770a818c633b,5,2,1,3,3,20
5d958786a38649e6b01eb607,5d9426c1a9cf770a818d9a6d,3,1,2,1,1,20
5d958795969fb083fca0c612,5d94261ea9cf770a818c87c7,4,3,1,5,1,30
5d958795969fb083fca0c613,5d9425b5a9cf770a818be263,1,2,3,5,5,30
5d958795969fb083fca0c614,5d942744a9cf770a818e7638,5,1,5,1,1,30
5d958796a38649e6b01eb613,5d942631a9cf770a818ca69d,1,4,2,1,5,10
5d958796a38649e6b01eb614,5d942619a9cf770a818c7f01,3,1,5,2,5,15
5d958797a38649e6b01eb615,5d9426a9a9cf770a818d72ce,2,4,5,2,2,30
5d9587a7a38649e6b01eb627,5d94266aa9cf770a818d054e,2,5,4,4,5,10
5d9587a7a38649e6b01eb628,5d94260da9cf770a818c6c92,2,4,1,2,1,30
5d9587a7a38649e6b01eb629,5d9425b4a9cf770a818be11f,1,5,3,5,3,25
5d9587a8a38649e6b01eb62a,5d9426a4a9cf770a818d697d,5,5,4,3,3,15
5d9587aa969fb083fca0c620,5d9425e3a9cf770a818c292c,4,2,1,3,4,30
5d9587aa969fb083fca0c621,5d942653a9cf770a818cdefd,5,4,3,3,4,15
5d9587aa969fb083fca0c622,5d9426a1a9cf770a818d6433,2,5,4,3,5,20
5d9587b9a38649e6b01eb637,5d9425eea9cf770a818c395a,3,4,3,5,2,10
5d9587b9a38649e6b01eb638,5d94260ca9cf770a818c69da,2,4,4,5,5,10
5d9587baa38649e6b01eb639,5d9426bda9cf770a818d936c,2,1,5,5,1,10
5d9587c7969fb083fca0c62e,5d942684a9cf770a818d3394,2,3,3,1,5,30
5d9587c7969fb083fca0c62f,5d9425dea9cf770a818c21d4,1,5,2,3,4,20
5d9587c7969fb083fca0c630,5d9426a7a9cf770a818d700f,5,4,1,1,2,30
5d9587da969fb083fca0c642,5d942610a9cf770a818c719c,2,2,5,5,5,30
5d9587da969fb083fca0c643,5d9425d8a9cf770a818c1875,1,2,5,3,4,15
5d9587da969fb083fca0c644,5d942641a9cf770a818cbff4,3,2,4,2,4,10
5d9587da969fb083fca0c645,5d9426a3a9cf770a818d693a,5,4,4,3,3,25
5d9587e1a38649e6b01eb64b,5d942626a9cf770a818c94c3,2,4,1,2,1,10
5d9587e1a38649e6b01eb64c,5d94263ea9cf770a818cbc0c,4,5,4,1,3,30
5d9587e1a38649e6b01eb64d,5d942646a9cf770a818cc98c,2,4,2,5,4,30
5d9587e1a38649e6b01eb64e,5d9426a5a9cf770a818d6ca2,2,5,3,5,4,20
5d9587f2969fb083fca0c658,5d94263ea9cf770a818cbb54,4,1,1,1,5,30
5d9587f2969fb083fca0c659,5d942606a9cf770a818c60d0,2,5,3,4,4,30
5d9587f2969fb083fca0c65a,5d9425c6a9cf770a818bfc76,3,2,4,3,3,25
5d9587f3969fb083fca0c65b,5d9426b2a9cf770a818d8220,3,1,1,3,1,25
5d9587f6a38649e6b01eb65b,5d942613a9cf770a818c753c,2,1,2,2,1,10
5d9587f6a38649e6b01eb65c,5d942689a9cf770a818d3be2,4,1,1,2,1,10
5d9587f6a38649e6b01eb65d,5d9426ada9cf770a818d7a16,4,4,2,4,1,15
5d958801a38649e6b01eb66f,5d94261fa9cf770a818c8969,1,5,3,2,2,10
5d958801a38649e6b01eb670,5d9425e1a9cf770a818c2603,4,5,4,3,4,10
5d958801a38649e6b01eb671,5d942624a9cf770a818c9225,3,5,3,2,3,30
5d958802a38649e6b01eb672,5d9426c4a9cf770a818d9fbe,4,5,2,3,4,20
5d958868969fb083fca0c66e,5d94265da9cf770a818cef86,5,4,3,2,4,30
5d958868969fb083fca0c66f,5d942623a9cf770a818c9092,5,3,1,4,1,25
5d958868969fb083fca0c670,5d942662a9cf770a818cf85d,4,1,2,1,4,20
5d958868969fb083fca0c671,5d942782a9cf770a818ed6b0,2,3,1,5,1,25
5d958897969fb083fca0c684,5d94267ca9cf770a818d2587,4,5,3,4,3,30
5d958897969fb083fca0c685,5d942610a9cf770a818c71be,2,5,2,3,2,25
5d958897969fb083fca0c686,5d94261ca9cf770a818c8425,1,3,5,2,1,15
5d958897969fb083fca0c687,5d9426c8a9cf770a818da6ff,5,4,3,2,4,20
5d9588a2969fb083fca0c694,5d94267ea9cf770a818d277a,5,1,1,2,5,30
5d9588a2969fb083fca0c695,5d9425c3a9cf770a818bf7b5,4,4,2,3,2,15
5d9588a2969fb083fca0c696,5d9426b1a9cf770a818d808e,4,3,1,5,5,25
5d9588cb969fb083fca0c6a8,5d942634a9cf770a818cac3b,4,3,4,1,3,30
5d9588cb969fb083fca0c6a9,5d9425baa9cf770a818be9c9,4,3,3,3,2,20
5d9588cb969fb083fca0c6aa,5d94261aa9cf770a818c81de,4,4,2,5,3,25
5d9588cb969fb083fca0c6ab,5d9426e6a9cf770a818dd8d3,4,2,2,1,4,30
5d9588d4969fb083fca0c6b8,5d94265da9cf770a818cefea,4,4,3,4,1,30
5d9588d4969fb083fca0c6b9,5d9425e3a9cf770a818c28c0,2,1,1,2,2,20
5d9588d4969fb083fca0c6ba,5d9426a7a9cf770a818d7029,3,5,5,5,3,30
